,id,raw_name,depth_ordering_rank,crop,header_id,num_mask_points,xmin,ymin,xmax,ymax,width,height,coco_label
37422,4,car,5,1,24915,18,942,1855,1195,2048,253,193,car
37423,6,car,7,0,24915,19,191,1863,388,2013,197,150,car
37424,7,car,8,1,24915,17,2,1861,193,2019,191,158,car
37425,9,person,10,0,24918,22,26,867,58,941,32,74,person
37426,4,window,5,0,5698,15,159,191,313,429,154,238,window
37427,5,window,6,0,5698,15,382,221,472,425,90,204,window
37428,9,car,10,0,6189,19,2000,979,2104,1056,104,77,car
37429,17,person,18,0,6189,54,655,963,803,1238,148,275,person
37430,8,bicycle,9,0,6192,38,65,263,111,304,46,41,bicycle
37431,9,window,10,0,6194,20,109,37,206,79,97,42,window
37432,7,person,8,1,6197,15,79,466,98,497,19,31,person
37433,8,person,9,1,6197,16,99,455,112,481,13,26,person
37434,9,person,10,0,6197,36,114,433,149,533,35,100,person
37435,11,person,12,0,6201,15,294,259,306,290,12,31,person
37436,14,car,15,0,6205,15,363,718,399,743,36,25,car
37437,2,airplane,3,0,20563,16,51,329,256,400,205,71,airplane
37438,2,car,3,1,6218,15,0,852,257,1052,257,200,car
37439,21,person,22,1,6218,18,557,816,598,902,41,86,person
37440,3,truck,4,1,6220,38,53,911,683,1375,630,464,truck
37441,6,person,7,0,6220,21,938,1011,1011,1278,73,267,person
37442,8,car,9,0,6220,33,1092,1054,1802,1338,710,284,car
37443,9,car,10,1,6220,28,1689,1044,2195,1324,506,280,car
37444,3,car,4,0,6221,31,506,894,1022,1268,516,374,car
37445,4,car,5,1,6221,21,1822,888,2197,1172,375,284,car
37446,10,person,11,0,6221,27,1675,884,1809,1153,134,269,person
37447,11,person,12,0,6223,38,530,471,603,689,73,218,person
37448,3,bench,4,0,6225,20,822,1031,991,1185,169,154,bench
37449,2,car,3,1,6227,16,2,309,121,491,119,182,car
37450,3,truck,4,0,6227,38,176,288,400,486,224,198,truck
37451,4,car,5,1,6227,24,840,303,1023,461,183,158,car
37452,7,person,8,0,6228,27,1102,524,1161,755,59,231,person
37453,10,bicycle,11,0,6228,39,214,608,334,789,120,181,bicycle
37454,11,bicycle,12,0,6228,29,341,597,410,781,69,184,bicycle
37455,12,bicycle,13,1,6228,26,753,578,883,727,130,149,bicycle
37456,13,bicycle,14,1,6228,33,834,578,1003,736,169,158,bicycle
37457,16,bicycle,17,0,6228,34,986,593,1040,720,54,127,bicycle
37458,7,bench,8,0,6371,20,730,1131,956,1342,226,211,bench
37459,9,person,10,0,23189,31,130,458,146,498,16,40,person
37460,10,person,11,0,23189,23,150,456,165,499,15,43,person
37461,11,person,12,0,23189,21,207,457,220,499,13,42,person
37462,12,person,13,0,23189,30,221,459,244,500,23,41,person
37463,2,bench,3,0,23191,18,130,761,272,843,142,82,bench
37464,3,bench,4,0,23191,22,328,755,469,830,141,75,bench
37465,4,person,5,0,23191,39,750,659,837,827,87,168,person
37466,5,person,6,1,23191,19,737,674,774,756,37,82,person
37467,6,person,7,0,23191,55,667,600,784,838,117,238,person
37468,7,person,8,1,23191,21,638,704,678,832,40,128,person
37469,8,person,9,0,23191,53,573,603,643,850,70,247,person
37470,9,person,10,1,23191,23,520,745,578,836,58,91,person
37471,10,person,11,0,23191,55,478,593,552,856,74,263,person
37472,11,person,12,1,23191,15,541,704,569,763,28,59,person
37473,12,person,13,1,23191,55,384,696,496,839,112,143,person
37474,14,bench,15,1,23191,16,791,726,854,820,63,94,bench
37475,22,bench,23,0,23191,16,2,778,81,851,79,73,bench
37476,15,person,16,0,23192,18,2,386,21,440,19,54,person
37477,24,vase,25,0,6385,17,504,521,523,569,19,48,vase
37478,28,car,26,0,6390,25,2138,1290,2200,1323,62,33,car
37479,29,car,27,0,6390,18,1972,1290,2088,1325,116,35,car
37480,37,window,35,0,6390,19,1343,636,1461,917,118,281,window
37481,44,person,42,1,6390,15,1394,1160,1466,1245,72,85,person
37482,6,car,7,0,6393,24,494,1277,798,1464,304,187,car
37483,0,car,1,0,6396,48,295,593,592,680,297,87,car
37484,75,door,76,0,6396,16,377,601,447,663,70,62,door
37485,78,door,79,0,6396,16,425,601,493,665,68,64,door
37486,3,car,4,0,6397,17,634,463,677,482,43,19,car
37487,32,person,33,0,6399,32,1037,1109,1086,1251,49,142,person
37488,33,person,34,0,6399,27,1263,1172,1311,1305,48,133,person
37489,34,person,35,0,6399,29,1371,1172,1416,1331,45,159,person
37490,35,person,36,0,6399,19,1646,1187,1674,1290,28,103,person
37491,36,person,37,0,6399,24,1823,1213,1855,1299,32,86,person
37492,37,person,38,0,6399,34,1964,1197,2022,1349,58,152,person
37493,38,person,39,0,6399,30,2034,1214,2083,1355,49,141,person
37494,39,person,40,0,6399,36,2110,1227,2180,1396,70,169,person
37495,40,person,41,0,6399,24,2075,1210,2113,1326,38,116,person
37496,37,person,38,0,6400,18,512,307,524,335,12,28,person
37497,3,person,4,0,6403,17,97,412,126,479,29,67,person
37498,4,person,5,0,6403,18,38,414,79,480,41,66,person
37499,6,person,7,1,6403,16,835,378,859,460,24,82,person
37500,2,clock,3,0,23194,17,380,410,453,478,73,68,clock
37501,3,car,4,1,23195,28,0,404,88,565,88,161,car
37502,4,car,5,1,23195,58,117,404,280,555,163,151,car
37503,5,car,6,1,23195,55,405,398,672,498,267,100,car
37504,6,car,7,1,23195,17,553,399,673,457,120,58,car
37505,7,car,8,1,23195,21,567,395,683,455,116,60,car
37506,9,car,10,1,23195,20,732,399,766,446,34,47,car
37507,11,car,12,1,23195,19,760,396,800,471,40,75,car
37508,13,person,14,0,23195,29,674,378,703,483,29,105,person
37509,14,person,15,0,23195,54,695,368,745,503,50,135,person
37510,15,person,16,1,23195,15,637,376,649,398,12,22,person
37511,16,person,17,1,23195,31,447,415,491,587,44,172,person
37512,17,person,18,0,23195,49,485,385,546,599,61,214,person
37513,18,person,19,0,23195,52,353,381,414,547,61,166,person
37514,19,person,20,1,23195,39,151,399,277,600,126,201,person
37515,8,traffic light,9,0,23196,35,814,308,881,553,67,245,traffic light
37516,29,person,30,0,23196,38,52,509,84,575,32,66,person
37517,30,bicycle,31,0,23196,36,57,546,87,593,30,47,bicycle
37518,31,person,32,0,23196,28,256,522,287,569,31,47,person
37519,33,person,34,0,23196,27,479,516,496,575,17,59,person
37520,35,person,36,0,23196,21,726,522,747,571,21,49,person
37521,36,person,37,1,23196,22,721,519,731,571,10,52,person
37522,37,person,38,0,23196,27,860,522,881,580,21,58,person
37523,38,car,39,0,23196,15,906,544,947,572,41,28,car
37524,8,person,8,0,23197,34,965,1258,1023,1420,58,162,person
37525,9,person,9,0,23197,32,1062,1269,1110,1418,48,149,person
37526,10,person,10,0,23197,18,1165,1297,1221,1388,56,91,person
37527,11,person,11,0,23197,25,535,1273,613,1422,78,149,person
37528,13,person,13,0,23197,24,243,1276,300,1423,57,147,person
37529,15,person,15,0,23197,19,65,1266,106,1423,41,157,person
37530,16,person,16,0,23197,25,22,1277,75,1424,53,147,person
37531,17,person,17,0,23197,25,163,1276,245,1424,82,148,person
37532,7,car,8,0,23200,20,939,592,1024,680,85,88,car
37533,4,person,5,1,23201,19,385,461,409,521,24,60,person
37534,8,car,9,0,23201,38,394,463,626,550,232,87,car
37535,39,person,40,0,6422,21,252,270,264,318,12,48,person
37536,40,person,41,0,6422,18,239,265,251,320,12,55,person
37537,41,person,42,1,6422,15,377,266,393,319,16,53,person
37538,42,person,43,0,6422,19,370,269,388,318,18,49,person
37539,2,umbrella,3,1,6427,15,1843,1439,2187,1578,344,139,umbrella
37540,12,window,13,0,6427,15,625,1234,850,1489,225,255,window
37541,3,car,4,0,6431,26,71,140,148,184,77,44,car
37542,9,door,10,0,23204,41,372,394,699,681,327,287,door
37543,11,table,12,0,23205,17,433,656,531,767,98,111,dining table
37544,12,chair,13,1,23205,26,426,646,481,743,55,97,chair
37545,13,chair,14,0,23205,31,460,675,544,775,84,100,chair
37546,15,chair,16,0,23205,23,314,634,383,721,69,87,chair
37547,17,table,18,1,23205,17,491,582,607,683,116,101,dining table
37548,18,chair,19,1,23205,21,483,593,534,668,51,75,chair
37549,20,chair,21,1,23205,25,621,618,674,718,53,100,chair
37550,22,chair,23,0,23205,27,601,699,680,813,79,114,chair
37551,23,table,24,1,23205,19,382,555,479,643,97,88,dining table
37552,24,chair,25,1,23205,15,455,567,489,637,34,70,chair
37553,27,chair,28,0,23205,23,378,554,415,621,37,67,chair
37554,29,chair,30,1,23205,21,37,615,104,713,67,98,chair
37555,31,umbrella,32,0,23205,44,2,465,204,764,202,299,umbrella
37556,11,table,12,0,23207,20,334,565,398,611,64,46,dining table
37557,12,chair,13,0,23207,23,311,559,345,616,34,57,chair
37558,13,chair,14,0,23207,20,387,557,433,611,46,54,chair
37559,14,bench,15,0,23207,19,283,550,332,590,49,40,bench
37560,16,chair,17,1,23207,15,383,537,396,557,13,20,chair
37561,17,table,18,0,23207,22,136,571,194,589,58,18,dining table
37562,18,chair,19,0,23207,20,79,565,114,617,35,52,chair
37563,19,chair,20,0,23207,29,112,568,160,619,48,51,chair
37564,21,chair,22,1,23207,21,190,561,218,609,28,48,chair
37565,27,table,28,0,23207,19,502,537,536,563,34,26,dining table
37566,28,chair,29,0,23207,19,486,535,513,566,27,31,chair
37567,29,chair,30,1,23207,23,535,532,556,564,21,32,chair
37568,30,chair,31,0,23207,30,551,540,584,579,33,39,chair
37569,32,chair,33,0,23207,25,601,538,634,578,33,40,chair
37570,33,chair,34,1,23207,15,633,535,649,573,16,38,chair
37571,34,person,35,1,23207,18,566,523,586,549,20,26,person
37572,35,person,36,1,23207,19,572,508,586,540,14,32,person
37573,36,person,37,1,23207,22,626,499,643,546,17,47,person
37574,38,person,39,0,23207,42,852,498,877,571,25,73,person
37575,39,chair,40,0,23207,36,935,552,1005,622,70,70,chair
37576,42,person,43,0,23207,25,197,499,210,535,13,36,person
37577,51,chair,52,0,23207,17,437,516,454,535,17,19,chair
37578,52,chair,53,0,23207,15,416,517,431,535,15,18,chair
37579,2,person,3,1,23208,33,605,403,725,529,120,126,person
37580,3,person,4,1,23208,21,690,400,736,499,46,99,person
37581,4,person,5,1,23208,19,671,403,699,467,28,64,person
37582,6,person,7,1,23208,27,346,376,488,529,142,153,person
37583,7,person,8,1,23208,40,0,329,142,530,142,201,person
37584,8,person,9,1,23208,32,184,399,246,530,62,131,person
37585,9,person,10,1,23208,28,234,384,268,530,34,146,person
37586,10,person,11,1,23208,32,113,390,152,507,39,117,person
37587,11,backpack,12,0,23208,18,133,399,164,446,31,47,backpack
37588,12,person,13,1,23208,35,151,388,182,475,31,87,person
37589,19,person,20,1,23208,22,362,393,392,460,30,67,person
37590,23,person,24,1,23208,15,614,189,636,212,22,23,person
37591,24,person,25,1,23208,18,734,129,769,159,35,30,person
37592,25,person,26,1,23208,15,571,211,594,233,23,22,person
37593,27,person,28,1,23208,16,606,404,630,461,24,57,person
37594,28,person,29,1,23208,19,606,390,629,431,23,41,person
37595,9,person,10,0,23211,41,597,556,638,685,41,129,person
37596,10,person,11,0,23211,27,537,561,561,635,24,74,person
37597,11,person,12,0,23211,23,440,592,475,635,35,43,person
37598,12,person,13,0,23211,34,406,550,438,648,32,98,person
37599,13,person,14,1,23211,26,394,564,413,643,19,79,person
37600,14,person,15,0,23211,30,360,563,390,645,30,82,person
37601,15,person,16,0,23211,24,342,564,360,614,18,50,person
37602,16,person,17,0,23211,26,324,564,338,613,14,49,person
37603,17,person,18,0,23211,24,309,564,323,615,14,51,person
37604,4,person,5,0,23212,36,424,401,472,617,48,216,person
37605,5,person,6,0,23212,34,316,425,365,554,49,129,person
37606,6,person,7,0,23212,31,247,412,298,554,51,142,person
37607,9,person,10,0,23212,31,164,423,188,502,24,79,person
37608,13,person,14,0,23212,21,558,436,587,480,29,44,person
37609,14,person,15,0,23212,16,542,441,560,475,18,34,person
37610,2,car,3,0,6449,17,642,375,697,409,55,34,car
37611,14,car,15,1,128,23,610,113,648,143,38,30,car
37612,15,car,16,0,128,21,565,114,599,142,34,28,car
37613,16,car,17,1,128,24,518,110,553,142,35,32,car
37614,22,car,23,1,128,28,329,113,385,143,56,30,car
37615,23,car,24,1,128,20,276,109,314,136,38,27,car
37616,25,car,26,0,128,15,51,105,64,114,13,9,car
37617,32,person,33,0,128,50,451,103,490,169,39,66,person
37618,33,bicycle,34,0,128,60,438,133,498,175,60,42,bicycle
37619,34,person,35,0,128,43,302,103,338,166,36,63,person
37620,35,bicycle,36,0,128,56,293,137,337,184,44,47,bicycle
37621,38,traffic light,39,0,128,30,171,17,251,134,80,117,traffic light
37622,5,car,6,1,129,42,0,76,328,308,328,232,car
37623,11,person,12,0,129,53,373,99,446,314,73,215,person
37624,12,umbrella,13,0,129,20,350,74,481,138,131,64,umbrella
37625,6,car,7,1,130,16,600,150,661,189,61,39,car
37626,10,traffic light,11,0,130,71,57,1,616,150,559,149,traffic light
37627,14,car,15,1,130,22,6,144,53,175,47,31,car
37628,16,car,17,1,130,21,1,153,38,181,37,28,car
37629,17,car,18,1,130,27,77,141,124,174,47,33,car
37630,28,car,29,0,130,18,256,139,283,155,27,16,car
37631,29,car,30,0,130,22,214,144,240,163,26,19,car
37632,30,car,31,1,130,16,240,137,261,155,21,18,car
37633,31,car,32,1,130,23,115,143,186,193,71,50,car
37634,33,car,34,0,130,35,244,154,299,189,55,35,car
37635,34,car,35,0,130,16,337,139,363,158,26,19,car
37636,38,truck,39,0,130,32,364,115,423,179,59,64,truck
37637,40,car,41,0,130,47,0,186,331,366,331,180,car
37638,44,door,45,0,130,15,154,197,272,319,118,122,door
37639,49,door,50,0,130,20,80,197,188,328,108,131,door
37640,56,person,57,0,130,39,427,152,455,232,28,80,person
37641,8,car,9,1,131,18,274,198,407,235,133,37,car
37642,9,car,10,1,131,16,373,190,484,233,111,43,car
37643,18,traffic light,19,0,131,32,400,75,445,297,45,222,traffic light
37644,24,car,25,0,131,32,601,203,704,249,103,46,car
37645,30,car,31,1,131,16,776,211,800,253,24,42,car
37646,39,car,40,1,131,27,786,197,832,217,46,20,car
37647,40,car,41,1,131,16,815,212,829,248,14,36,car
37648,41,person,42,0,131,48,753,179,781,268,28,89,person
37649,43,person,44,0,131,44,797,191,821,261,24,70,person
37650,44,person,45,1,131,36,824,195,843,270,19,75,person
37651,45,person,46,1,131,21,838,183,852,286,14,103,person
37652,46,person,47,0,131,35,706,200,725,245,19,45,person
37653,51,person,52,1,131,112,61,151,303,480,242,329,person
37654,58,person,59,0,131,60,498,172,533,294,35,122,person
37655,66,traffic light,67,0,131,25,624,104,658,262,34,158,traffic light
37656,19,truck,20,1,575,34,1,358,309,687,308,329,truck
37657,20,car,21,1,575,33,1,570,278,805,277,235,car
37658,23,door,24,0,575,17,102,581,220,740,118,159,door
37659,26,door,27,0,575,18,50,582,168,753,118,171,door
37660,34,car,35,0,575,42,318,542,512,656,194,114,car
37661,42,door,43,0,575,19,448,548,486,626,38,78,door
37662,45,door,46,0,575,17,462,548,497,625,35,77,door
37663,50,car,51,1,575,17,433,527,505,576,72,49,car
37664,68,truck,69,1,575,24,667,504,714,565,47,61,truck
37665,69,car,70,1,575,15,726,521,747,554,21,33,car
37666,70,truck,71,1,575,23,746,483,817,566,71,83,truck
37667,74,truck,75,0,575,20,824,520,870,560,46,40,truck
37668,75,umbrella,76,0,575,24,771,528,861,566,90,38,umbrella
37669,76,truck,77,1,575,33,866,475,947,555,81,80,truck
37670,79,bus,80,1,575,28,1281,2,2195,1448,914,1446,bus
37671,83,traffic light,84,0,575,40,1244,64,1351,389,107,325,traffic light
37672,84,traffic light,85,0,575,72,585,1,1310,176,725,175,traffic light
37673,87,traffic light,88,0,575,19,436,431,598,524,162,93,traffic light
37674,97,person,98,1,575,36,1030,494,1095,654,65,160,person
37675,98,person,99,1,575,19,997,505,1043,588,46,83,person
37676,100,person,101,1,575,49,943,475,1047,786,104,311,person
37677,105,person,106,0,575,133,787,478,1014,1046,227,568,person
37678,116,umbrella,117,0,575,43,969,695,1038,981,69,286,umbrella
37679,117,person,118,1,575,34,764,538,840,667,76,129,person
37680,118,umbrella,119,0,575,21,757,661,791,708,34,47,umbrella
37681,119,person,120,0,575,41,702,524,743,698,41,174,person
37682,121,person,122,0,575,51,623,531,679,656,56,125,person
37683,122,bicycle,123,0,575,39,631,587,673,671,42,84,bicycle
37684,127,flowerpot,128,0,575,16,1083,563,1132,599,49,36,potted plant
37685,5,fire hydrant,6,0,6517,19,326,516,397,644,71,128,fire hydrant
37686,9,person,10,1,6517,17,158,424,212,611,54,187,person
37687,19,car,20,0,6518,31,154,401,379,607,225,206,car
37688,20,car,21,1,6518,18,270,387,421,545,151,158,car
37689,3,traffic light,4,0,6519,65,1051,509,1375,1679,324,1170,traffic light
37690,5,person,6,0,6519,56,616,985,1104,1826,488,841,person
37691,7,person,8,0,6519,36,193,1038,337,1465,144,427,person
37692,8,person,9,0,6519,22,468,1141,579,1461,111,320,person
37693,10,person,11,1,6519,22,558,1067,648,1465,90,398,person
37694,5,traffic light,6,0,6521,77,665,26,994,1197,329,1171,traffic light
37695,16,person,17,0,6521,24,626,544,676,696,50,152,person
37696,17,person,18,0,6521,28,676,554,718,701,42,147,person
37697,18,person,19,1,6521,15,796,569,837,806,41,237,person
37698,21,person,22,0,6521,23,976,566,1021,730,45,164,person
37699,22,car,23,1,6521,15,1016,568,1123,659,107,91,car
37700,25,car,26,1,6521,18,1251,589,1384,673,133,84,car
37701,27,car,28,1,6521,17,1082,575,1299,697,217,122,car
37702,30,person,31,0,6521,48,1358,547,1566,1194,208,647,person
37703,31,backpack,32,0,6521,25,1392,632,1546,860,154,228,backpack
37704,33,traffic light,34,0,6521,45,1081,340,1200,792,119,452,traffic light
37705,5,traffic light,6,0,6522,60,113,46,216,320,103,274,traffic light
37706,6,traffic light,7,0,6522,62,412,60,514,315,102,255,traffic light
37707,7,traffic light,8,0,6522,32,500,2,586,376,86,374,traffic light
37708,10,traffic light,11,0,6522,28,183,123,232,300,49,177,traffic light
37709,11,person,12,0,6522,52,241,192,291,333,50,141,person
37710,12,person,13,0,6522,38,360,198,417,357,57,159,person
37711,2,car,3,1,6523,27,14,570,203,665,189,95,car
37712,3,car,4,1,6523,15,179,564,278,646,99,82,car
37713,5,person,6,0,6523,18,350,551,374,635,24,84,person
37714,10,person,11,0,6523,31,268,527,352,749,84,222,person
37715,6,car,7,0,6525,17,885,444,988,508,103,64,car
37716,13,person,14,0,6525,74,336,387,631,1270,295,883,person
37717,5,person,6,0,6526,22,318,226,346,301,28,75,person
37718,6,person,7,0,6526,44,367,110,455,371,88,261,person
37719,7,person,8,0,6528,36,170,47,189,137,19,90,person
37720,8,person,9,0,6528,67,128,54,180,184,52,130,person
37721,9,person,10,0,6528,61,76,93,131,180,55,87,person
37722,12,fire hydrant,13,0,6528,18,238,74,250,94,12,20,fire hydrant
37723,6,door,7,0,6529,25,638,240,739,424,101,184,door
37724,12,person,12,0,6529,20,528,382,572,455,44,73,person
37725,13,person,13,0,6529,18,362,338,416,408,54,70,person
37726,14,person,14,0,6529,16,328,335,372,427,44,92,person
37727,15,person,15,0,6529,17,281,331,305,448,24,117,person
37728,16,person,16,0,6529,61,760,327,957,991,197,664,person
37729,18,person,18,0,6529,88,411,392,945,1198,534,806,person
37730,2,car,3,1,23226,36,780,210,1024,390,244,180,car
37731,3,car,4,1,23226,105,379,189,927,439,548,250,car
37732,4,car,5,1,23226,36,297,210,494,364,197,154,car
37733,5,car,6,1,23226,24,158,253,307,333,149,80,car
37734,6,car,7,1,23226,19,87,250,141,319,54,69,car
37735,7,car,8,1,23226,18,123,260,185,326,62,66,car
37736,8,bus,9,1,23226,21,1,180,107,315,106,135,bus
37737,9,car,10,1,23226,16,0,245,79,358,79,113,car
37738,15,person,16,0,23226,107,581,188,735,680,154,492,person
37739,12,person,13,1,23228,77,422,296,604,835,182,539,person
37740,13,person,14,1,23228,60,152,285,354,468,202,183,person
37741,14,person,15,1,23228,88,154,372,317,712,163,340,person
37742,15,car,16,1,23228,26,343,247,507,343,164,96,car
37743,18,person,19,1,23228,79,192,552,358,905,166,353,person
37744,19,person,20,1,23228,101,296,350,524,909,228,559,person
37745,20,person,21,0,23228,98,294,525,520,965,226,440,person
37746,6,car,7,1,23229,18,890,80,977,149,87,69,car
37747,11,person,12,0,23229,44,464,71,539,273,75,202,person
37748,14,bus,15,0,23230,21,885,196,1000,387,115,191,bus
37749,15,car,16,1,23230,18,922,359,1023,594,101,235,car
37750,16,car,17,0,23230,41,683,349,959,564,276,215,car
37751,17,car,18,0,23230,63,422,306,734,516,312,210,car
37752,18,car,19,1,23230,27,382,320,485,456,103,136,car
37753,19,car,20,1,23230,26,628,284,779,371,151,87,car
37754,20,car,21,1,23230,26,337,312,432,415,95,103,car
37755,21,car,22,1,23230,16,233,303,307,413,74,110,car
37756,23,car,24,1,23230,18,123,288,179,372,56,84,car
37757,25,person,26,1,23230,32,125,329,179,564,54,235,person
37758,26,person,27,0,23230,66,288,337,389,671,101,334,person
